type,repo_name,actor_login,created_at,event
PushEvent,masalmon/geoparser,masalmon,2016-06-10T12:18:27Z,NA
PushEvent,masalmon/geoparser,masalmon,2016-06-10T09:04:07Z,NA
PushEvent,masalmon/geoparser,masalmon,2016-06-10T12:58:32Z,NA
PushEvent,masalmon/geoparser,masalmon,2016-06-10T08:01:34Z,NA
PushEvent,masalmon/geoparser,masalmon,2016-06-10T09:02:08Z,NA
IssueCommentEvent,ropensci/onboarding,masalmon,2016-06-10T13:26:08Z,"""created"""
PushEvent,masalmon/geoparser,masalmon,2016-06-10T12:00:11Z,NA
IssueCommentEvent,masalmon/geoparser,masalmon,2016-06-10T08:00:38Z,"""created"""
CreateEvent,masalmon/eaux_canada,masalmon,2016-06-15T08:36:06Z,NA
PushEvent,ropenscilabs/opencage,masalmon,2016-06-15T09:10:06Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-06-15T10:29:32Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-06-15T10:10:27Z,NA
CreateEvent,masalmon/eaux_canada,masalmon,2016-06-15T08:35:04Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-06-15T10:29:32Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-06-15T10:10:27Z,NA
CreateEvent,masalmon/eaux_canada,masalmon,2016-06-15T08:36:06Z,NA
PushEvent,ropenscilabs/opencage,masalmon,2016-06-15T09:10:06Z,NA
CreateEvent,masalmon/eaux_canada,masalmon,2016-06-15T08:35:04Z,NA
IssueCommentEvent,ropensci/onboarding,masalmon,2016-06-16T15:44:05Z,"""created"""
PushEvent,ropenscilabs/ropenaq,masalmon,2016-06-16T16:12:02Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-06-16T16:05:47Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-06-16T16:01:11Z,NA
IssuesEvent,ropensci/EML,masalmon,2016-06-16T15:27:02Z,"""opened"""
PushEvent,ropenscilabs/riem,masalmon,2016-06-16T16:11:52Z,NA
PushEvent,masalmon/geoparser,masalmon,2016-06-16T15:32:18Z,NA
WatchEvent,ecoinfAEET/Reproducibilidad,masalmon,2016-06-16T14:05:00Z,"""started"""
IssueCommentEvent,richierocks/pathological,masalmon,2016-06-16T07:30:28Z,"""created"""
PushEvent,ropenscilabs/opencage,masalmon,2016-06-16T16:12:13Z,NA
IssuesEvent,ropensci/onboarding,masalmon,2016-06-16T15:44:05Z,"""closed"""
IssueCommentEvent,ropensci/onboarding,masalmon,2016-06-16T15:23:59Z,"""created"""
PushEvent,ropenscilabs/geoparser,masalmon,2016-06-16T16:05:47Z,NA
PushEvent,masalmon/geoparser,masalmon,2016-06-16T15:32:18Z,NA
IssuesEvent,ropensci/onboarding,masalmon,2016-06-16T15:44:05Z,"""closed"""
IssueCommentEvent,richierocks/pathological,masalmon,2016-06-16T07:30:28Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-06-16T15:27:02Z,"""opened"""
PushEvent,ropenscilabs/ropenaq,masalmon,2016-06-16T16:12:02Z,NA
IssueCommentEvent,ropensci/onboarding,masalmon,2016-06-16T15:44:05Z,"""created"""
PushEvent,ropenscilabs/riem,masalmon,2016-06-16T16:11:52Z,NA
WatchEvent,ecoinfAEET/Reproducibilidad,masalmon,2016-06-16T14:05:00Z,"""started"""
PushEvent,ropenscilabs/geoparser,masalmon,2016-06-16T16:01:11Z,NA
IssueCommentEvent,ropensci/onboarding,masalmon,2016-06-16T15:23:59Z,"""created"""
PushEvent,ropenscilabs/opencage,masalmon,2016-06-16T16:12:13Z,NA
IssuesEvent,ropensci/EML,masalmon,2016-06-20T11:26:25Z,"""opened"""
PullRequestEvent,ropensci/EML,masalmon,2016-06-20T11:02:54Z,"""opened"""
PushEvent,masalmon/EML,masalmon,2016-06-20T10:48:54Z,NA
ForkEvent,ropensci/EML,masalmon,2016-06-20T10:30:18Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-20T13:03:25Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-06-20T15:41:30Z,"""closed"""
PushEvent,masalmon/EML,masalmon,2016-06-20T10:48:54Z,NA
ForkEvent,ropensci/EML,masalmon,2016-06-20T10:30:18Z,NA
IssuesEvent,ropensci/EML,masalmon,2016-06-20T11:26:25Z,"""opened"""
PullRequestEvent,ropensci/EML,masalmon,2016-06-20T11:02:54Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-20T13:03:25Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-06-20T15:41:30Z,"""closed"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-21T07:58:12Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-06-21T15:09:39Z,"""opened"""
IssuesEvent,ropensci/EML,masalmon,2016-06-21T08:18:44Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-21T08:32:43Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-21T08:20:14Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-21T08:15:24Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-06-21T15:09:39Z,"""opened"""
IssuesEvent,ropensci/EML,masalmon,2016-06-21T08:18:44Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-21T08:32:43Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-21T08:20:14Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-21T08:15:24Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-21T07:58:12Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-22T14:55:52Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T14:32:58Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T14:41:52Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-22T09:23:48Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-22T15:26:48Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-22T15:06:19Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-22T15:08:29Z,NA
PullRequestEvent,ropensci/EML,masalmon,2016-06-22T15:09:12Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T15:21:30Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T08:40:01Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T12:28:13Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-22T11:24:58Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-22T11:32:06Z,NA
PullRequestEvent,ropensci/EML,masalmon,2016-06-22T11:32:51Z,"""opened"""
IssuesEvent,ropensci/EML,masalmon,2016-06-22T11:09:18Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T11:40:08Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-22T14:55:52Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T14:32:58Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T14:41:52Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-22T15:26:48Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-22T15:06:19Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-22T15:08:29Z,NA
PullRequestEvent,ropensci/EML,masalmon,2016-06-22T15:09:12Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T15:21:30Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-22T11:24:58Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-22T11:32:06Z,NA
PullRequestEvent,ropensci/EML,masalmon,2016-06-22T11:32:51Z,"""opened"""
IssuesEvent,ropensci/EML,masalmon,2016-06-22T11:09:18Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T11:40:08Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-22T09:23:48Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T12:28:13Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-22T08:40:01Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-23T11:00:36Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-23T11:29:21Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-23T11:55:33Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-23T11:46:35Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-23T20:36:19Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-23T14:34:54Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-23T07:59:22Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-23T07:20:14Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-23T08:41:13Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-23T09:20:01Z,NA
PullRequestEvent,ropensci/EML,masalmon,2016-06-23T09:02:00Z,"""opened"""
PushEvent,masalmon/EML,masalmon,2016-06-23T11:00:36Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-23T11:29:21Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-23T11:55:33Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-23T11:46:35Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-23T07:59:22Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-23T07:20:14Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-23T09:20:01Z,NA
PullRequestEvent,ropensci/EML,masalmon,2016-06-23T09:02:00Z,"""opened"""
PushEvent,masalmon/EML,masalmon,2016-06-23T08:41:13Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-23T20:36:19Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-23T14:34:54Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-24T06:02:10Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T06:03:25Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-06-24T06:17:23Z,"""opened"""
PullRequestEvent,ropensci/EML,masalmon,2016-06-24T06:05:59Z,"""opened"""
PushEvent,masalmon/EML,masalmon,2016-06-24T05:33:58Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-24T05:28:38Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-24T05:53:07Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T05:44:52Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-24T10:40:22Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-24T10:22:49Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-24T10:46:15Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T10:49:09Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T10:18:40Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T10:24:37Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T18:33:26Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T18:28:47Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-24T10:40:22Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-24T10:22:49Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-24T10:46:15Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T10:49:09Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T10:18:40Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T10:24:37Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-24T06:02:10Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T06:03:25Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-06-24T06:17:23Z,"""opened"""
PullRequestEvent,ropensci/EML,masalmon,2016-06-24T06:05:59Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T18:33:26Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T18:28:47Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-24T05:33:58Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-24T05:28:38Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-24T05:53:07Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-06-24T05:44:52Z,"""created"""
PushEvent,ropenscilabs/opencage,masalmon,2016-06-25T11:18:22Z,NA
PushEvent,ropenscilabs/opencage,masalmon,2016-06-25T11:18:22Z,NA
IssueCommentEvent,ropenscilabs/opencage,masalmon,2016-06-27T06:54:05Z,"""created"""
IssuesEvent,ropenscilabs/opencage,masalmon,2016-06-27T06:54:44Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-27T17:24:51Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-27T17:23:49Z,"""created"""
PushEvent,masalmon/EML,masalmon,2016-06-27T13:28:13Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-27T13:18:45Z,NA
PullRequestEvent,ropensci/EML,masalmon,2016-06-27T13:44:07Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-27T13:15:01Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-06-27T13:27:25Z,"""opened"""
WatchEvent,Hackout3/outbreaks,masalmon,2016-06-27T12:22:56Z,"""started"""
IssueCommentEvent,ropenscilabs/opencage,masalmon,2016-06-27T06:54:05Z,"""created"""
IssuesEvent,ropenscilabs/opencage,masalmon,2016-06-27T06:54:44Z,"""opened"""
WatchEvent,Hackout3/outbreaks,masalmon,2016-06-27T12:22:56Z,"""started"""
PushEvent,masalmon/EML,masalmon,2016-06-27T13:28:13Z,NA
PushEvent,masalmon/EML,masalmon,2016-06-27T13:18:45Z,NA
PullRequestEvent,ropensci/EML,masalmon,2016-06-27T13:44:07Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-27T13:15:01Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-06-27T13:27:25Z,"""opened"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-27T17:24:51Z,"""created"""
IssueCommentEvent,ropensci/EML,masalmon,2016-06-27T17:23:49Z,"""created"""
WatchEvent,dirkschumacher/ompr,masalmon,2016-07-03T04:09:47Z,"""started"""
WatchEvent,dirkschumacher/ompr.symphony,masalmon,2016-07-03T04:09:57Z,"""started"""
WatchEvent,dirkschumacher/ompr.glpk,masalmon,2016-07-03T04:09:31Z,"""started"""
WatchEvent,dirkschumacher/ompr,masalmon,2016-07-03T04:09:47Z,"""started"""
WatchEvent,dirkschumacher/ompr.symphony,masalmon,2016-07-03T04:09:57Z,"""started"""
WatchEvent,dirkschumacher/ompr.glpk,masalmon,2016-07-03T04:09:31Z,"""started"""
PushEvent,masalmon/ammon,masalmon,2016-07-04T11:52:41Z,NA
IssueCommentEvent,masalmon/ammon,masalmon,2016-07-04T11:28:31Z,"""created"""
IssueCommentEvent,masalmon/ammon,masalmon,2016-07-04T11:28:05Z,"""created"""
IssuesEvent,masalmon/ammon,masalmon,2016-07-04T11:28:31Z,"""closed"""
IssuesEvent,masalmon/ammon,masalmon,2016-07-04T11:28:05Z,"""closed"""
IssueCommentEvent,ropenscilabs/opencage,masalmon,2016-07-04T11:58:56Z,"""created"""
CreateEvent,ropenscilabs/opencage,masalmon,2016-07-04T11:57:15Z,NA
PushEvent,ropenscilabs/opencage,masalmon,2016-07-04T11:57:58Z,NA
IssuesEvent,ropenscilabs/opencage,masalmon,2016-07-04T11:58:56Z,"""closed"""
IssueCommentEvent,ropensci/EML,masalmon,2016-07-04T09:07:49Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-07-04T09:04:45Z,"""opened"""
IssuesEvent,ropenscilabs/opencage,masalmon,2016-07-04T12:28:43Z,"""closed"""
IssueCommentEvent,ropenscilabs/opencage,masalmon,2016-07-04T12:29:09Z,"""created"""
PushEvent,ropenscilabs/opencage,masalmon,2016-07-04T12:28:44Z,NA
PushEvent,ropenscilabs/opencage,masalmon,2016-07-04T12:35:30Z,NA
PushEvent,masalmon/EML,masalmon,2016-07-04T08:10:31Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-04T13:39:47Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-04T13:01:17Z,NA
IssuesEvent,dirkschumacher/ompr,masalmon,2016-07-04T13:03:49Z,"""opened"""
IssuesEvent,dirkschumacher/ompr,masalmon,2016-07-04T13:04:31Z,"""opened"""
IssuesEvent,ropensci/EML,masalmon,2016-07-04T13:35:21Z,"""opened"""
PushEvent,ropenscilabs/riem,masalmon,2016-07-04T13:36:29Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:32Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:43Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:15:50Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:15:20Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:15Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:05Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:24Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:28:28Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:34:20Z,NA
PushEvent,ropenscilabs/opencage,masalmon,2016-07-04T13:37:33Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T13:37:08Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T13:52:30Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:32:33Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:36:30Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:39:25Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:47:56Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:30:14Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T16:06:17Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T16:01:55Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T16:03:50Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:32:33Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:36:30Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:39:25Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:47:56Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T15:30:14Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-04T13:39:47Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-04T13:01:17Z,NA
IssuesEvent,dirkschumacher/ompr,masalmon,2016-07-04T13:03:49Z,"""opened"""
IssuesEvent,dirkschumacher/ompr,masalmon,2016-07-04T13:04:31Z,"""opened"""
IssuesEvent,ropensci/EML,masalmon,2016-07-04T13:35:21Z,"""opened"""
PushEvent,ropenscilabs/riem,masalmon,2016-07-04T13:36:29Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:32Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:43Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:15:50Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:15:20Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:15Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:05Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:50:24Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:28:28Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-04T13:34:20Z,NA
PushEvent,ropenscilabs/opencage,masalmon,2016-07-04T13:37:33Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T13:37:08Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T13:52:30Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2016-07-04T09:07:49Z,"""created"""
IssuesEvent,ropensci/EML,masalmon,2016-07-04T09:04:45Z,"""opened"""
PushEvent,masalmon/EML,masalmon,2016-07-04T08:10:31Z,NA
IssuesEvent,ropenscilabs/opencage,masalmon,2016-07-04T12:28:43Z,"""closed"""
IssueCommentEvent,ropenscilabs/opencage,masalmon,2016-07-04T12:29:09Z,"""created"""
PushEvent,ropenscilabs/opencage,masalmon,2016-07-04T12:28:44Z,NA
PushEvent,ropenscilabs/opencage,masalmon,2016-07-04T12:35:30Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-04T11:52:41Z,NA
IssueCommentEvent,masalmon/ammon,masalmon,2016-07-04T11:28:31Z,"""created"""
IssueCommentEvent,masalmon/ammon,masalmon,2016-07-04T11:28:05Z,"""created"""
IssuesEvent,masalmon/ammon,masalmon,2016-07-04T11:28:31Z,"""closed"""
IssuesEvent,masalmon/ammon,masalmon,2016-07-04T11:28:05Z,"""closed"""
IssueCommentEvent,ropenscilabs/opencage,masalmon,2016-07-04T11:58:56Z,"""created"""
CreateEvent,ropenscilabs/opencage,masalmon,2016-07-04T11:57:15Z,NA
PushEvent,ropenscilabs/opencage,masalmon,2016-07-04T11:57:58Z,NA
IssuesEvent,ropenscilabs/opencage,masalmon,2016-07-04T11:58:56Z,"""closed"""
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T16:06:17Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T16:01:55Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-04T16:03:50Z,NA
WatchEvent,google/rfmt,masalmon,2016-07-05T10:20:33Z,"""started"""
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T10:21:52Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T10:44:56Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T14:49:01Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T08:24:09Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-05T08:11:08Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-05T08:16:28Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-05T08:03:16Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-05T09:56:01Z,NA
IssuesEvent,ropensci/opendata,masalmon,2016-07-05T09:26:20Z,"""opened"""
IssueCommentEvent,ropensci/opendata,masalmon,2016-07-05T09:26:44Z,"""created"""
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T09:13:57Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-05T09:02:47Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T15:45:16Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T15:03:34Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T14:49:01Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-05T09:56:01Z,NA
IssuesEvent,ropensci/opendata,masalmon,2016-07-05T09:26:20Z,"""opened"""
IssueCommentEvent,ropensci/opendata,masalmon,2016-07-05T09:26:44Z,"""created"""
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T09:13:57Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-05T09:02:47Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T08:24:09Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-05T08:11:08Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-05T08:16:28Z,NA
PushEvent,ropenscilabs/geoparser,masalmon,2016-07-05T08:03:16Z,NA
WatchEvent,google/rfmt,masalmon,2016-07-05T10:20:33Z,"""started"""
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T10:21:52Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T10:44:56Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-06T11:32:48Z,NA
WatchEvent,jeroenooms/magick,masalmon,2016-07-06T11:26:31Z,"""started"""
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T15:45:16Z,NA
PushEvent,ropenscilabs/ropenaq,masalmon,2016-07-05T15:03:34Z,NA
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:38:46Z,"""closed"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:54:34Z,NA
IssueCommentEvent,masalmon/ammon,masalmon,2016-07-06T14:30:10Z,"""created"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:38:46Z,NA
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:38:46Z,"""closed"""
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:32:42Z,"""opened"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:15:32Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:50:55Z,NA
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:15:32Z,"""closed"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:49:23Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:55:50Z,NA
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:30:10Z,"""closed"""
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:30:52Z,"""opened"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T08:13:20Z,NA
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T08:32:37Z,"""opened"""
IssueCommentEvent,masalmon/ammon,masalmon,2016-07-06T08:35:48Z,"""created"""
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T08:28:08Z,"""opened"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T12:32:56Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-06T12:31:40Z,NA
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T17:17:54Z,"""closed"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T17:17:54Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-06T09:40:48Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-06T09:56:38Z,NA
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T16:50:44Z,"""opened"""
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:38:46Z,"""closed"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:54:34Z,NA
IssueCommentEvent,masalmon/ammon,masalmon,2016-07-06T14:30:10Z,"""created"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:38:46Z,NA
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:38:46Z,"""closed"""
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:32:42Z,"""opened"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:15:32Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:50:55Z,NA
IssuesEvent,masalmon/ammon,masalmon,2016-07-06T14:15:32Z,"""closed"""
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:49:23Z,NA
PushEvent,masalmon/ammon,masalmon,2016-07-06T14:55:50Z,NA
